Device Name:,,OM-CP-VOLT101A,,,,,,
Device Description:,,Voltage Data Logger,,,,,,
Serial Number:,,R37297,,,,,,
Device ID:,,SynopticOld,,,,,,
,,,,,,,,
,,Channel 1,,,,,,
6/29/2021,10:22:54 AM,6549,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:22:59 AM,6664,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:23:04 AM,6779,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:23:09 AM,6899,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:23:14 AM,7020,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:23:19 AM,7130,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:23:24 AM,7230,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:23:29 AM,7325,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:23:34 AM,7405,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:23:39 AM,7496,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:23:44 AM,7596,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:23:49 AM,7701,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:23:54 AM,7791,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:23:59 AM,7861,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:24:04 AM,7927,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:24:09 AM,7987,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:24:14 AM,8052,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:24:19 AM,8127,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:24:24 AM,8207,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:24:29 AM,8287,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:24:34 AM,8357,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:24:39 AM,8423,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:24:44 AM,8488,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:24:49 AM,8558,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:24:54 AM,8628,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:24:59 AM,8678,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:25:04 AM,8723,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:25:09 AM,8773,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:25:14 AM,8838,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:25:19 AM,8899,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:25:24 AM,8964,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:25:29 AM,9014,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:25:34 AM,9074,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:25:39 AM,9119,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:25:44 AM,9174,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:25:49 AM,9229,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:25:54 AM,9279,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:25:59 AM,9339,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:26:04 AM,9405,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:26:09 AM,9455,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:26:14 AM,9490,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:26:19 AM,9525,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:26:24 AM,9575,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:26:29 AM,9615,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:26:34 AM,9655,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:26:39 AM,9700,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:26:44 AM,9750,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:26:49 AM,9785,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:26:54 AM,9820,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:26:59 AM,9861,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:27:04 AM,9896,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:27:09 AM,9906,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:27:14 AM,9921,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:27:19 AM,9961,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:27:24 AM,10016,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:27:29 AM,10061,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:27:34 AM,10091,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:27:39 AM,10121,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:27:44 AM,10156,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:27:49 AM,10196,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:27:54 AM,10226,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:27:59 AM,10256,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:28:04 AM,10271,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:28:09 AM,10286,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:28:14 AM,10316,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:28:19 AM,10347,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:28:24 AM,10367,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:28:29 AM,10392,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:28:34 AM,10412,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:28:39 AM,10442,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:28:44 AM,10467,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:28:49 AM,10492,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:28:54 AM,10517,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:28:59 AM,10552,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:29:04 AM,10582,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:29:09 AM,10607,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:29:14 AM,10627,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:29:19 AM,10657,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:29:24 AM,10677,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:29:29 AM,10692,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:29:34 AM,10712,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:29:39 AM,10742,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:29:44 AM,10757,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:29:49 AM,10757,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:29:54 AM,10757,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:29:59 AM,10777,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:30:04 AM,10808,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:30:09 AM,10838,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:30:14 AM,10873,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:30:19 AM,10898,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:30:24 AM,10908,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:30:29 AM,10913,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:30:34 AM,10918,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:30:39 AM,10933,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:30:44 AM,10953,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:30:49 AM,10983,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:30:54 AM,11008,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:30:59 AM,11033,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:31:04 AM,11048,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:31:09 AM,11058,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:31:14 AM,11083,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:31:19 AM,11113,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:31:24 AM,11123,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:31:29 AM,11128,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:31:34 AM,11143,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:31:39 AM,11163,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:31:44 AM,11168,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:31:49 AM,11158,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:31:54 AM,11148,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:31:59 AM,11158,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:32:04 AM,11173,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:32:09 AM,11203,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:32:14 AM,11223,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:32:19 AM,11243,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:32:24 AM,11243,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:32:29 AM,11243,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:32:34 AM,11248,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:32:39 AM,11258,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:32:44 AM,11279,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:32:49 AM,11284,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:32:54 AM,11294,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:32:59 AM,11294,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:33:04 AM,11294,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:33:09 AM,11299,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:33:14 AM,11319,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:33:19 AM,11344,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:33:24 AM,11369,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:33:29 AM,11389,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:33:34 AM,11409,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:33:39 AM,11424,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:33:44 AM,11434,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:33:49 AM,11454,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:33:54 AM,11484,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:33:59 AM,11504,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:34:04 AM,11509,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:34:09 AM,11514,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:34:14 AM,11519,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:34:19 AM,11524,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:34:24 AM,11524,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:34:29 AM,11544,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:34:34 AM,11569,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:34:39 AM,11584,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:34:44 AM,11559,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:34:49 AM,11524,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:34:54 AM,11509,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:34:59 AM,11514,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,5,-0.32943,-78.20116,NA
6/29/2021,10:35:04 AM,11519,NA,NA,NA,NA,NA,NA
6/29/2021,10:35:09 AM,11519,NA,NA,NA,NA,NA,NA
6/29/2021,10:35:14 AM,11529,NA,NA,NA,NA,NA,NA
6/29/2021,10:35:19 AM,11539,NA,NA,NA,NA,NA,NA
6/29/2021,10:35:24 AM,11544,NA,NA,NA,NA,NA,NA
6/29/2021,10:35:29 AM,11539,NA,NA,NA,NA,NA,NA
6/29/2021,10:35:34 AM,11534,NA,NA,NA,NA,NA,NA
6/29/2021,10:35:39 AM,11534,NA,NA,NA,NA,NA,NA
6/29/2021,10:35:44 AM,11529,NA,NA,NA,NA,NA,NA
6/29/2021,10:35:49 AM,11529,NA,NA,NA,NA,NA,NA
6/29/2021,10:35:54 AM,11524,NA,NA,NA,NA,NA,NA
6/29/2021,10:35:59 AM,11534,NA,NA,NA,NA,NA,NA
6/29/2021,10:36:04 AM,11564,NA,NA,NA,NA,NA,NA
6/29/2021,10:36:09 AM,11609,NA,NA,NA,NA,NA,NA
6/29/2021,10:36:14 AM,11639,NA,NA,NA,NA,NA,NA
6/29/2021,10:36:19 AM,11649,NA,NA,NA,NA,NA,NA
6/29/2021,10:36:24 AM,11649,NA,NA,NA,NA,NA,NA
6/29/2021,10:36:29 AM,11654,NA,NA,NA,NA,NA,NA
6/29/2021,10:36:34 AM,11669,NA,NA,NA,NA,NA,NA
6/29/2021,10:36:39 AM,11669,NA,NA,NA,NA,NA,NA
6/29/2021,10:36:44 AM,11659,NA,NA,NA,NA,NA,NA
6/29/2021,10:36:49 AM,11654,NA,NA,NA,NA,NA,NA
6/29/2021,10:36:54 AM,11649,NA,NA,NA,NA,NA,NA
6/29/2021,10:36:59 AM,11654,NA,NA,NA,NA,NA,NA
6/29/2021,10:37:04 AM,11664,NA,NA,NA,NA,NA,NA
6/29/2021,10:37:09 AM,11669,NA,NA,NA,NA,NA,NA
6/29/2021,10:37:14 AM,11659,NA,NA,NA,NA,NA,NA
6/29/2021,10:37:19 AM,11644,NA,NA,NA,NA,NA,NA
6/29/2021,10:37:24 AM,11594,NA,NA,NA,NA,NA,NA
6/29/2021,10:37:29 AM,11464,NA,NA,NA,NA,NA,NA
6/29/2021,10:37:34 AM,11198,NA,NA,NA,NA,NA,NA
6/29/2021,10:37:39 AM,10767,NA,NA,NA,NA,NA,NA
6/29/2021,10:37:44 AM,10166,NA,NA,NA,NA,NA,NA
6/29/2021,10:37:49 AM,9425,NA,NA,NA,NA,NA,NA
6/29/2021,10:37:54 AM,8603,NA,NA,NA,NA,NA,NA
6/29/2021,10:37:59 AM,7736,NA,NA,NA,NA,NA,NA
6/29/2021,10:38:04 AM,6874,NA,NA,NA,NA,NA,NA
6/29/2021,10:38:09 AM,6028,NA,NA,NA,NA,NA,NA
6/29/2021,10:38:14 AM,5226,NA,NA,NA,NA,NA,NA
6/29/2021,10:38:19 AM,4484,NA,NA,NA,NA,NA,NA
6/29/2021,10:38:24 AM,3818,NA,NA,NA,NA,NA,NA
6/29/2021,10:38:29 AM,3237,NA,NA,NA,NA,NA,NA
6/29/2021,10:38:34 AM,2741,NA,NA,NA,NA,NA,NA
6/29/2021,10:38:39 AM,2330,NA,NA,NA,NA,NA,NA
6/29/2021,10:38:44 AM,1979,NA,NA,NA,NA,NA,NA
6/29/2021,10:38:49 AM,1689,NA,NA,NA,NA,NA,NA
6/29/2021,10:38:54 AM,1443,NA,NA,NA,NA,NA,NA
6/29/2021,10:38:59 AM,1243,NA,NA,NA,NA,NA,NA
6/29/2021,10:39:04 AM,1087,NA,NA,NA,NA,NA,NA
6/29/2021,10:39:09 AM,962,NA,NA,NA,NA,NA,NA
6/29/2021,10:39:14 AM,857,NA,NA,NA,NA,NA,NA
6/29/2021,10:39:19 AM,777,NA,NA,NA,NA,NA,NA
6/29/2021,10:39:24 AM,722,NA,NA,NA,NA,NA,NA
6/29/2021,10:39:29 AM,666,NA,NA,NA,NA,NA,NA
6/29/2021,10:39:34 AM,616,NA,NA,NA,NA,NA,NA
6/29/2021,10:39:39 AM,576,NA,NA,NA,NA,NA,NA
6/29/2021,10:39:44 AM,546,NA,NA,NA,NA,NA,NA
6/29/2021,10:39:49 AM,521,NA,NA,NA,NA,NA,NA
6/29/2021,10:39:54 AM,506,NA,NA,NA,NA,NA,NA
6/29/2021,10:39:59 AM,496,NA,NA,NA,NA,NA,NA
6/29/2021,10:40:04 AM,486,NA,NA,NA,NA,NA,NA
6/29/2021,10:40:09 AM,481,NA,NA,NA,NA,NA,NA
6/29/2021,10:40:14 AM,466,NA,NA,NA,NA,NA,NA
6/29/2021,10:40:19 AM,461,NA,NA,NA,NA,NA,NA
6/29/2021,10:40:24 AM,461,NA,NA,NA,NA,NA,NA
6/29/2021,10:40:29 AM,461,NA,NA,NA,NA,NA,NA
6/29/2021,10:40:34 AM,456,NA,NA,NA,NA,NA,NA
6/29/2021,10:40:39 AM,456,NA,NA,NA,NA,NA,NA
6/29/2021,10:40:44 AM,461,NA,NA,NA,NA,NA,NA
6/29/2021,10:40:49 AM,461,NA,NA,NA,NA,NA,NA
6/29/2021,10:40:54 AM,466,NA,NA,NA,NA,NA,NA
6/29/2021,10:40:59 AM,466,NA,NA,NA,NA,NA,NA
6/29/2021,10:41:04 AM,461,NA,NA,NA,NA,NA,NA
6/29/2021,10:41:09 AM,456,NA,NA,NA,NA,NA,NA
6/29/2021,10:41:14 AM,456,NA,NA,NA,NA,NA,NA
6/29/2021,10:41:19 AM,456,NA,NA,NA,NA,NA,NA
6/29/2021,10:41:24 AM,461,NA,NA,NA,NA,NA,NA
6/29/2021,10:41:29 AM,461,NA,NA,NA,NA,NA,NA
6/29/2021,10:41:34 AM,461,NA,NA,NA,NA,NA,NA
6/29/2021,10:41:39 AM,461,NA,NA,NA,NA,NA,NA
6/29/2021,10:41:44 AM,471,NA,NA,NA,NA,NA,NA
6/29/2021,10:41:49 AM,481,NA,NA,NA,NA,NA,NA
6/29/2021,10:41:54 AM,491,NA,NA,NA,NA,NA,NA
6/29/2021,10:41:59 AM,496,NA,NA,NA,NA,NA,NA
6/29/2021,10:42:04 AM,506,NA,NA,NA,NA,NA,NA
6/29/2021,10:42:09 AM,516,NA,NA,NA,NA,NA,NA
6/29/2021,10:42:14 AM,531,NA,NA,NA,NA,NA,NA
6/29/2021,10:42:19 AM,546,NA,NA,NA,NA,NA,NA
6/29/2021,10:42:24 AM,566,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,6,-0.32937,-78.20091,Yes
6/29/2021,10:42:29 AM,576,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,6,-0.32937,-78.20091,Yes
6/29/2021,10:42:34 AM,586,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,6,-0.32937,-78.20091,Yes
6/29/2021,10:42:39 AM,596,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,6,-0.32937,-78.20091,Yes
6/29/2021,10:42:44 AM,606,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,6,-0.32937,-78.20091,Yes
6/29/2021,10:42:49 AM,621,6,same stream from the end of 23rd; the one that leads into a crevice almost parallel to main stream,6,-0.32937,-78.20091,Yes
